ocity_code,dcity_code,WILL_Idx,REAL_Idx,O_X,O_Y,D_X,D_Y
330500,422800,0.04438888,0.0078889,119.8687764,30.74481198,109.5494321,30.19150585
330500,429004,0.018,0.00494444,119.8687764,30.74481198,113.3757464,30.28988414
330500,429005,0.01027778,0.00216668,119.8687764,30.74481198,112.7567169,30.339185
330500,429006,0.0101111,0.0028889,119.8687764,30.74481198,113.1115658,30.64526918
330500,430100,0.17261112,0.01655556,119.8687764,30.74481198,113.1529965,28.22714474
330500,430200,0.01972222,0.00477778,119.8687764,30.74481198,113.5173744,27.11883783
330500,430300,0.00727778,0.0015,119.8687764,30.74481198,112.5397865,27.7020408
330500,430400,0.013,0.00205556,119.8687764,30.74481198,112.574186,26.79428249
330500,430500,0.02222224,0.00422222,119.8687764,30.74481198,110.8744666,26.91332644
330500,430600,0.05877778,0.01494442,119.8687764,30.74481198,113.2545027,29.06597169
330500,430700,0.03844444,0.00866666,119.8687764,30.74481198,111.5196482,29.29994992
330500,430800,0.01877778,0.00222224,119.8687764,30.74481198,110.5266391,29.39245758
330500,430900,0.02083334,0.00450002,119.8687764,30.74481198,111.8299887,28.32127082
330500,431000,0.00938888,0.00122224,119.8687764,30.74481198,113.1363485,25.81447244
330500,431100,0.00416666,0.00083334,119.8687764,30.74481198,111.7293638,25.77353031
330500,431200,0.008,0.00161112,119.8687764,30.74481198,110.0749371,27.5478681
330500,431300,0.00911112,0.00194444,119.8687764,30.74481198,111.2018135,27.85966583
330500,433100,0.01533334,0.00238888,119.8687764,30.74481198,109.7270331,28.69487233
330500,440100,0.13727778,0.012,119.8687764,30.74481198,113.5390412,23.33085285
330500,440300,0.09688886,0.00844446,119.8687764,30.74481198,113.9657025,22.66431547
330500,440500,0.01366666,0.00194446,119.8687764,30.74481198,116.5769709,23.27728498
330500,440600,0.045,0.00500002,119.8687764,30.74481198,112.9444511,23.00652758
330500,440700,0.00344444,0.00083334,119.8687764,30.74481198,112.670997,22.28639433
330500,441300,0.02194444,0.00238888,119.8687764,30.74481198,114.502461,23.23613755
330500,441600,0.00327778,0.00061112,119.8687764,30.74481198,114.9578225,24.04461582
330500,441900,0.06333334,0.0093889,119.8687764,30.74481198,113.7011046,22.93821441
330500,442000,0.00772222,0.00122224,119.8687764,30.74481198,113.393566,22.51990101
330500,445200,0.00516666,0.00122222,119.8687764,30.74481198,116.119788,23.33614469
330500,450200,0.00327778,0.00061112,119.8687764,30.74481198,109.3708449,24.94742713
330500,450300,0.007,0.00055556,119.8687764,30.74481198,110.5132367,25.35528295
330500,460100,0.00555556,0.00055556,119.8687764,30.74481198,110.4187058,19.85391516
330500,500000,0.24155554,0.04244446,119.8687764,30.74481198,107.8744696,30.05717426
330500,510100,0.12783334,0.01305556,119.8687764,30.74481198,103.9295662,30.65357737
330500,510500,0.00333334,0.00088888,119.8687764,30.74481198,105.450548,28.55262513
330500,510600,0.00338888,0.00088888,119.8687764,30.74481198,104.4348366,31.13004501
330500,510700,0.01755556,0.00277778,119.8687764,30.74481198,104.7029471,31.8491318
330500,510800,0.00305556,0.00072222,119.8687764,30.74481198,105.7824115,32.26212119
330500,510900,0.005,0.00127778,119.8687764,30.74481198,105.471582,30.63179483
330500,511300,0.0155,0.00311112,119.8687764,30.74481198,106.2036822,31.19562197
330500,511500,0.02983334,0.00583332,119.8687764,30.74481198,104.6352483,28.57370736
330500,511600,0.00433334,0.00083334,119.8687764,30.74481198,106.663278,30.42638697
330500,511700,0.03116666,0.00694444,119.8687764,30.74481198,107.6447699,31.36620048
330500,511900,0.01,0.00277778,119.8687764,30.74481198,107.0375856,32.017158
330500,512000,0.00316666,0.00077778,119.8687764,30.74481198,105.1155204,30.10047906
330500,520100,0.05744444,0.00616666,119.8687764,30.74481198,106.7069334,26.84251645
330500,520200,0.02127778,0.0036111,119.8687764,30.74481198,104.6595544,25.87062831
330500,520300,0.0385,0.00677776,119.8687764,30.74481198,107.0852226,28.16896157
330500,520400,0.01083334,0.00183332,119.8687764,30.74481198,105.9493698,25.99552889
330500,520500,0.0593889,0.01166666,119.8687764,30.74481198,105.212582,27.06646973
330500,520600,0.03722222,0.00633334,119.8687764,30.74481198,108.5420428,27.97106856
330500,522300,0.00288888,0.00061112,119.8687764,30.74481198,105.4642126,25.26542229
330500,522600,0.03472222,0.00566668,119.8687764,30.74481198,108.5570724,26.50558087
330500,522700,0.04877778,0.00905556,119.8687764,30.74481198,107.2503241,26.0138234
330500,530100,0.0445,0.00372222,119.8687764,30.74481198,102.8727812,25.38683915
330500,530300,0.00322222,0.00061112,119.8687764,30.74481198,103.9377608,25.70377404
330500,530600,0.025,0.00422224,119.8687764,30.74481198,104.0020438,27.65346097
330500,532600,0.04683334,0.00650002,119.8687764,30.74481198,104.7136043,23.68968811
330500,540100,0.05655556,0.00261112,119.8687764,30.74481198,91.08983076,30.03732204
330500,610100,0.15655556,0.0198889,119.8687764,30.74481198,108.7914631,34.10717435
330500,610300,0.00461112,0.00094444,119.8687764,30.74481198,107.2008116,34.37893087
330500,610400,0.022,0.0055,119.8687764,30.74481198,108.3901729,34.7849521
330500,610500,0.01677778,0.00322222,119.8687764,30.74481198,109.8513244,34.94933878
330500,610700,0.006,0.00172222,119.8687764,30.74481198,107.1030166,33.09050203
330500,610900,0.01394444,0.00316668,119.8687764,30.74481198,108.9262447,32.75748098
330500,611000,0.004,0.00133334,119.8687764,30.74481198,109.9008772,33.64791752
330500,620100,0.00516666,0.00061112,119.8687764,30.74481198,103.6378777,36.355194
330500,621100,0.00222222,0.00088888,119.8687764,30.74481198,104.4529881,35.11963209
330500,621200,0.0035,0.00077778,119.8687764,30.74481198,105.2219039,33.59690725
330500,650100,0.03466668,0.00294444,119.8687764,30.74481198,87.78095236,43.73150711
330600,110000,0.28494448,0.0167778,120.6365604,29.7346077,116.4126385,40.18563339
330600,120000,0.08966666,0.01422222,120.6365604,29.7346077,117.3448434,39.28473222
330600,130100,0.0557222,0.00772222,120.6365604,29.7346077,114.4394938,38.13053735
330600,130200,0.01855556,0.00288888,120.6365604,29.7346077,118.3378454,39.71328451
330600,130400,0.03066668,0.00527778,120.6365604,29.7346077,114.5429506,36.55244711
330600,130500,0.0261111,0.00627778,120.6365604,29.7346077,114.799974,37.28729441
330600,130600,0.04127778,0.0066111,120.6365604,29.7346077,115.1711311,39.0215841
330600,130900,0.03683334,0.00888888,120.6365604,29.7346077,116.765643,38.26868205
330600,131000,0.0276111,0.00561108,120.6365604,29.7346077,116.5342448,39.10851783
330600,131100,0.00416666,0.00066666,120.6365604,29.7346077,115.8228812,37.76257514
330600,140800,0.00511112,0.00088888,120.6365604,29.7346077,111.0659043,35.18753039
330600,210100,0.02072222,0.00238888,120.6365604,29.7346077,123.1376608,42.09432213
330600,220100,0.00472222,0.00072222,120.6365604,29.7346077,125.5838819,44.28310756
330600,230100,0.00766666,0.00055556,120.6365604,29.7346077,127.9576274,45.63734134
330600,310000,11.24705562,3.38738884,120.6365604,29.7346077,121.4344714,31.07414694
330600,320100,1.4107222,0.27333336,120.6365604,29.7346077,118.8427613,31.9277776
330600,320200,1.54583334,0.45494444,120.6365604,29.7346077,120.3298287,31.6915444
330600,320300,0.24477778,0.0448889,120.6365604,29.7346077,117.5129175,34.26582067
330600,320400,0.87711112,0.23361112,120.6365604,29.7346077,119.4004853,31.50684914
330600,320500,4.43333326,1.37611114,120.6365604,29.7346077,120.6558596,31.38349197
330600,320600,0.90327778,0.27027778,120.6365604,29.7346077,121.0442162,32.18290294
330600,320700,0.18144446,0.03661112,120.6365604,29.7346077,119.1087635,34.6314475
330600,320800,0.20827776,0.04399996,120.6365604,29.7346077,118.9648612,33.35176089
330600,320900,0.31855556,0.0777222,120.6365604,29.7346077,120.1948612,33.51415001
330600,321000,0.35461112,0.0805,120.6365604,29.7346077,119.474472,32.73729539
330600,321100,0.31305556,0.08727778,120.6365604,29.7346077,119.46753,32.06885117
330600,321200,0.33838888,0.08977778,120.6365604,29.7346077,120.0563571,32.57097366
330600,321300,0.19805556,0.04322222,120.6365604,29.7346077,118.5201908,33.78423854
330600,330100,53.29366606,21.30855524,120.6365604,29.7346077,119.4708146,29.89986219
330600,330200,24.63094446,8.61888894,120.6365604,29.7346077,121.4753616,29.73379301
330600,330300,5.65688876,1.69944446,120.6365604,29.7346077,120.458844,27.89614714
330600,330400,9.25483342,3.56294448,120.6365604,29.7346077,120.7789899,30.6219319
330600,330500,4.3498889,1.3937778,120.6365604,29.7346077,119.8687764,30.74481198
330600,330700,20.3244999,7.31816672,120.6365604,29.7346077,119.9522159,29.11710724
330600,330800,2.2207778,0.62849998,120.6365604,29.7346077,118.6745398,28.93436702
330600,330900,3.67355562,0.66244448,120.6365604,29.7346077,122.1424969,30.05883631
330600,331000,10.66083326,3.49155558,120.6365604,29.7346077,121.0289422,28.89632753
330600,331100,2.44333328,0.71527778,120.6365604,29.7346077,119.5120275,28.19927708
330600,340100,0.53916666,0.10961114,120.6365604,29.7346077,117.3550905,31.76262308
330600,340200,0.3373889,0.09455556,120.6365604,29.7346077,118.1348385,31.16236504
330600,340300,0.32422224,0.06666666,120.6365604,29.7346077,117.3247233,33.10928673
330600,340400,0.11233334,0.021,120.6365604,29.7346077,116.7845731,32.41689727
330600,340500,0.14477778,0.0368889,120.6365604,29.7346077,118.3655645,31.63851494
330600,340600,0.07827776,0.01266668,120.6365604,29.7346077,116.7390527,33.7209606
330600,340700,0.10333332,0.02305556,120.6365604,29.7346077,117.5614254,30.89034731
330600,340800,0.2221111,0.04844444,120.6365604,29.7346077,116.4864584,30.57560327
330600,341000,0.572,0.0792222,120.6365604,29.7346077,118.0709463,29.90653054
330600,341100,0.29577778,0.07261112,120.6365604,29.7346077,118.1023333,32.54422643
330600,341200,0.64116668,0.11155556,120.6365604,29.7346077,115.7041056,32.91708432
330600,341300,0.31627778,0.06255556,120.6365604,29.7346077,117.2100079,33.85954517
330600,341500,0.20244442,0.03722222,120.6365604,29.7346077,116.2287615,31.6589212
330600,341600,0.3255,0.06116666,120.6365604,29.7346077,116.1802003,33.43557233
330600,341700,0.19394442,0.0346111,120.6365604,29.7346077,117.363748,30.28380488
330600,341800,0.5105,0.13872222,120.6365604,29.7346077,118.8517787,30.68569806
330600,350100,0.7065,0.14405556,120.6365604,29.7346077,119.1958946,26.04978231
330600,350200,0.28022224,0.03772222,120.6365604,29.7346077,118.1278832,24.73652072
330600,350300,0.0961111,0.0248889,120.6365604,29.7346077,118.8900256,25.44785892
330600,350400,0.08005556,0.01972222,120.6365604,29.7346077,117.3958118,26.29945447
330600,350500,0.24355554,0.06200002,120.6365604,29.7346077,118.2630973,25.20388055
330600,350600,0.1131111,0.01844446,120.6365604,29.7346077,117.4536852,24.33193506
330600,350700,0.30433334,0.08183332,120.6365604,29.7346077,118.1420958,27.33944484
330600,350800,0.0357222,0.0071111,120.6365604,29.7346077,116.7389397,25.29315682
330600,350900,0.57777778,0.163,120.6365604,29.7346077,119.484003,26.97384318
330600,360100,0.37238888,0.06755556,120.6365604,29.7346077,116.0185878,28.64979404
330600,360200,0.27155554,0.05750002,120.6365604,29.7346077,117.2699557,29.30728248
330600,360300,0.0811111,0.00922222,120.6365604,29.7346077,113.9027421,27.51265333
330600,360400,0.25822222,0.05222222,120.6365604,29.7346077,115.4516415,29.32193445
330600,360500,0.042,0.00822222,120.6365604,29.7346077,114.852229,27.84531515
330600,360600,0.16127776,0.04411112,120.6365604,29.7346077,117.1074392,28.22465069
330600,360700,0.1552778,0.03327778,120.6365604,29.7346077,115.2730355,25.7088547
330600,360800,0.15888888,0.03144446,120.6365604,29.7346077,114.8246394,26.97340935
330600,360900,0.1951667,0.04044442,120.6365604,29.7346077,115.0161536,28.54899351
330600,361000,0.31066666,0.07872222,120.6365604,29.7346077,116.4341292,27.51015051
330600,361100,1.5075,0.3528889,120.6365604,29.7346077,117.9198448,28.76231018
330600,370100,0.11438888,0.0145,120.6365604,29.7346077,117.2154615,36.63697278
330600,370200,0.20605554,0.02711112,120.6365604,29.7346077,120.1454016,36.44814699
330600,370300,1.26966664,0.03494444,120.6365604,29.7346077,118.0532572,36.60786112
330600,370400,0.04644446,0.00761112,120.6365604,29.7346077,117.3928067,34.91610433
330600,370500,0.01749998,0.00422224,120.6365604,29.7346077,118.6349376,37.64003637
330600,370600,0.06261112,0.01094444,120.6365604,29.7346077,120.800097,37.23969776
330600,370700,0.08249998,0.02,120.6365604,29.7346077,119.0725905,36.55151791
330600,370800,0.0637222,0.01266668,120.6365604,29.7346077,116.7355628,35.36937488
330600,370900,0.07527778,0.00627778,120.6365604,29.7346077,117.0251512,36.00172708
330600,371000,0.07644444,0.00894448,120.6365604,29.7346077,121.9956074,37.11734958
330600,371100,0.06405556,0.00922224,120.6365604,29.7346077,119.1412102,35.57786064
330600,371300,0.18622222,0.04877776,120.6365604,29.7346077,118.280571,35.30939882
330600,371400,0.02733332,0.00494444,120.6365604,29.7346077,116.6472134,37.24829922
330600,371500,0.0302778,0.00572224,120.6365604,29.7346077,115.881248,36.45823301
330600,371600,0.01961112,0.00422222,120.6365604,29.7346077,117.8409923,37.53923094
330600,371700,0.10416668,0.01655556,120.6365604,29.7346077,115.6927151,35.15104507
330600,410100,0.14305552,0.01844446,120.6365604,29.7346077,113.4726362,34.6255035
330600,410200,0.0723889,0.01305556,120.6365604,29.7346077,114.5353871,34.60479893
330600,410300,0.08266666,0.00705556,120.6365604,29.7346077,112.0317707,34.29234398
330600,410400,0.08133332,0.01272222,120.6365604,29.7346077,112.9620136,33.94210601
330600,410500,0.0271111,0.00411112,120.6365604,29.7346077,114.6450216,35.47493805
330600,410700,0.04005556,0.00555556,120.6365604,29.7346077,114.0894418,35.26381432
330600,410800,0.02049998,0.00333336,120.6365604,29.7346077,113.1318127,35.11257246
330600,410900,0.03438888,0.00405556,120.6365604,29.7346077,115.1752842,35.8097082
330600,411000,0.05222222,0.00666668,120.6365604,29.7346077,113.7096941,34.07233588
330600,411100,0.03266666,0.00522222,120.6365604,29.7346077,113.8996617,33.65562973
330600,411300,0.11655554,0.01744442,120.6365604,29.7346077,112.283537,33.04422256
330600,411400,0.24572222,0.04405554,120.6365604,29.7346077,115.6975978,34.2891748
330600,411500,0.25455554,0.04266668,120.6365604,29.7346077,114.8834076,32.08134905
330600,411600,0.29111112,0.0495,120.6365604,29.7346077,114.8776668,33.72195465
330600,411700,0.16333334,0.028,120.6365604,29.7346077,114.1507746,32.92334957
330600,420100,0.23222224,0.02872222,120.6365604,29.7346077,114.3427562,30.62396128
330600,420200,0.0425,0.00988888,120.6365604,29.7346077,115.0246889,29.92738043
330600,420300,0.01344446,0.002,120.6365604,29.7346077,110.4410071,32.45683699
330600,420500,0.03433332,0.00444444,120.6365604,29.7346077,111.1352881,30.74752984
330600,420600,0.0318889,0.00416666,120.6365604,29.7346077,111.9363452,31.93204701
330600,420700,0.00388888,0.00094444,120.6365604,29.7346077,114.9370231,30.31158663
330600,420800,0.01377778,0.00383334,120.6365604,29.7346077,112.6087054,31.0705521
330600,420900,0.04066668,0.00783334,120.6365604,29.7346077,113.8790148,31.11816996
330600,421000,0.04744446,0.00777778,120.6365604,29.7346077,112.6622183,29.85392541
330600,421100,0.11061112,0.02083332,120.6365604,29.7346077,115.3396675,30.71605164
330600,421200,0.04244444,0.0086111,120.6365604,29.7346077,114.1752253,29.62420671
330600,422800,0.0501111,0.00488888,120.6365604,29.7346077,109.5494321,30.19150585
330600,429004,0.0068889,0.00183334,120.6365604,29.7346077,113.3757464,30.28988414
330600,429005,0.00372222,0.00072222,120.6365604,29.7346077,112.7567169,30.339185
330600,429006,0.00555556,0.00094444,120.6365604,29.7346077,113.1115658,30.64526918
330600,430100,0.2762222,0.02877778,120.6365604,29.7346077,113.1529965,28.22714474
330600,430200,0.0467778,0.00905554,120.6365604,29.7346077,113.5173744,27.11883783
330600,430300,0.02522222,0.00549998,120.6365604,29.7346077,112.5397865,27.7020408
330600,430400,0.05438888,0.00816668,120.6365604,29.7346077,112.574186,26.79428249
330600,430500,0.04144444,0.00733334,120.6365604,29.7346077,110.8744666,26.91332644
330600,430600,0.03655556,0.0062222,120.6365604,29.7346077,113.2545027,29.06597169
330600,430700,0.02477778,0.00422224,120.6365604,29.7346077,111.5196482,29.29994992
330600,430800,0.02155554,0.00177778,120.6365604,29.7346077,110.5266391,29.39245758
330600,430900,0.02061112,0.00372222,120.6365604,29.7346077,111.8299887,28.32127082
330600,431000,0.02627778,0.00466666,120.6365604,29.7346077,113.1363485,25.81447244
330600,431100,0.03449998,0.00583332,120.6365604,29.7346077,111.7293638,25.77353031
330600,431200,0.0472778,0.00755556,120.6365604,29.7346077,110.0749371,27.5478681
330600,431300,0.01661112,0.00311112,120.6365604,29.7346077,111.2018135,27.85966583
330600,433100,0.06072222,0.0083889,120.6365604,29.7346077,109.7270331,28.69487233
330600,440100,0.26483332,0.0338889,120.6365604,29.7346077,113.5390412,23.33085285
330600,440200,0.00527778,0.00066666,120.6365604,29.7346077,113.7745134,24.82036632
330600,440300,0.15794444,0.01988888,120.6365604,29.7346077,113.9657025,22.66431547
330600,440400,0.00727778,0.00072222,120.6365604,29.7346077,113.3320021,22.16274376
330600,440500,0.05872222,0.00733334,120.6365604,29.7346077,116.5769709,23.27728498
330600,440600,0.07611112,0.01133332,120.6365604,29.7346077,112.9444511,23.00652758
330600,440700,0.00433334,0.00083334,120.6365604,29.7346077,112.670997,22.28639433
330600,440800,0.00466666,0.00066666,120.6365604,29.7346077,109.9811848,21.06375788
330600,441200,0.00333334,0.00055556,120.6365604,29.7346077,112.2053286,23.5377071
330600,441300,0.05588888,0.0075,120.6365604,29.7346077,114.502461,23.23613755
330600,441400,0.0126111,0.00288888,120.6365604,29.7346077,116.0794106,24.20307298
330600,441500,0.00433334,0.00083334,120.6365604,29.7346077,115.5330954,23.00697322
330600,441600,0.00444444,0.00116666,120.6365604,29.7346077,114.9578225,24.04461582
330600,441800,0.0093889,0.00166668,120.6365604,29.7346077,112.8749874,24.31430554
330600,441900,0.11016666,0.01833334,120.6365604,29.7346077,113.7011046,22.93821441
330600,442000,0.03383334,0.00494446,120.6365604,29.7346077,113.393566,22.51990101
330600,445100,0.0135,0.00222224,120.6365604,29.7346077,116.785534,23.7855619
330600,445200,0.03172224,0.00688888,120.6365604,29.7346077,116.119788,23.33614469
330600,450100,0.03711112,0.00366666,120.6365604,29.7346077,108.4636676,23.05718804
330600,450200,0.01833332,0.00255556,120.6365604,29.7346077,109.3708449,24.94742713
330600,450300,0.03872222,0.0035,120.6365604,29.7346077,110.5132367,25.35528295
330600,450900,0.00205556,0.00061112,120.6365604,29.7346077,110.1823954,22.44219175
330600,500000,0.22438888,0.02416666,120.6365604,29.7346077,107.8744696,30.05717426
330600,510100,0.13794444,0.00666668,120.6365604,29.7346077,103.9295662,30.65357737
330600,510500,0.01244442,0.00244444,120.6365604,29.7346077,105.450548,28.55262513
330600,510700,0.01177778,0.00127778,120.6365604,29.7346077,104.7029471,31.8491318
330600,511300,0.0055,0.00061112,120.6365604,29.7346077,106.2036822,31.19562197
330600,511500,0.02422222,0.00255556,120.6365604,29.7346077,104.6352483,28.57370736
330600,511700,0.00744444,0.00105556,120.6365604,29.7346077,107.6447699,31.36620048
330600,511900,0.00311112,0.00066666,120.6365604,29.7346077,107.0375856,32.017158
330600,520100,0.09255556,0.01038888,120.6365604,29.7346077,106.7069334,26.84251645
330600,520200,0.05494444,0.0077778,120.6365604,29.7346077,104.6595544,25.87062831
330600,520300,0.0756111,0.01116666,120.6365604,29.7346077,107.0852226,28.16896157
330600,520400,0.038,0.00588886,120.6365604,29.7346077,105.9493698,25.99552889
330600,520500,0.09,0.01683332,120.6365604,29.7346077,105.212582,27.06646973
330600,520600,0.04688888,0.00766666,120.6365604,29.7346077,108.5420428,27.97106856
330600,522300,0.02255556,0.00299998,120.6365604,29.7346077,105.4642126,25.26542229
330600,522600,0.06688888,0.0105,120.6365604,29.7346077,108.5570724,26.50558087
330600,522700,0.06622222,0.01233332,120.6365604,29.7346077,107.2503241,26.0138234
330600,530100,0.06566666,0.00577778,120.6365604,29.7346077,102.8727812,25.38683915
330600,530300,0.02094444,0.00294446,120.6365604,29.7346077,103.9377608,25.70377404
330600,530600,0.04211112,0.00622222,120.6365604,29.7346077,104.0020438,27.65346097
330600,532500,0.00383334,0.00061112,120.6365604,29.7346077,103.0350183,23.43995615
330600,532600,0.01166666,0.00211112,120.6365604,29.7346077,104.7136043,23.68968811
330600,540100,0.05605556,0.00194444,120.6365604,29.7346077,91.08983076,30.03732204
330600,610100,0.14011112,0.00994444,120.6365604,29.7346077,108.7914631,34.10717435
330600,620100,0.00533334,0.00055556,120.6365604,29.7346077,103.6378777,36.355194
330600,650100,0.00944444,0.00055556,120.6365604,29.7346077,87.78095236,43.73150711
330700,110000,0.38255554,0.02205554,119.9522159,29.11710724,116.4126385,40.18563339
330700,120000,0.11,0.01566666,119.9522159,29.11710724,117.3448434,39.28473222
330700,130100,0.07772222,0.00894444,119.9522159,29.11710724,114.4394938,38.13053735
330700,130200,0.0326111,0.00605558,119.9522159,29.11710724,118.3378454,39.71328451
330700,130300,0.00533334,0.00061112,119.9522159,29.11710724,119.1874189,40.08524437
330700,130400,0.03505556,0.00561112,119.9522159,29.11710724,114.5429506,36.55244711
330700,130500,0.04099998,0.00561112,119.9522159,29.11710724,114.799974,37.28729441
330700,130600,0.06511112,0.0075,119.9522159,29.11710724,115.1711311,39.0215841
330700,130900,0.0456111,0.00838886,119.9522159,29.11710724,116.765643,38.26868205
330700,131000,0.04572222,0.0072778,119.9522159,29.11710724,116.5342448,39.10851783
330700,131100,0.0095,0.00172222,119.9522159,29.11710724,115.8228812,37.76257514
330700,140100,0.05227778,0.00444446,119.9522159,29.11710724,112.3296104,37.88124082
330700,140700,0.00477778,0.00083334,119.9522159,29.11710724,112.9621265,37.32670067
330700,140800,0.0376111,0.0043889,119.9522159,29.11710724,111.0659043,35.18753039
330700,150100,0.00716666,0.00066666,119.9522159,29.11710724,111.4979894,40.59109042
330700,210100,0.06116668,0.00738888,119.9522159,29.11710724,123.1376608,42.09432213
330700,210200,0.01711112,0.00116668,119.9522159,29.11710724,122.1845226,39.59005494
330700,220100,0.0245,0.00233332,119.9522159,29.11710724,125.5838819,44.28310756
330700,230100,0.04894444,0.00327778,119.9522159,29.11710724,127.9576274,45.63734134
330700,310000,5.95583334,1.5331111,119.9522159,29.11710724,121.4344714,31.07414694
330700,320100,1.13977774,0.19755556,119.9522159,29.11710724,118.8427613,31.9277776
330700,320200,0.95394444,0.26333334,119.9522159,29.11710724,120.3298287,31.6915444
330700,320300,0.2592222,0.03933334,119.9522159,29.11710724,117.5129175,34.26582067
330700,320400,0.6203889,0.15394444,119.9522159,29.11710724,119.4004853,31.50684914
330700,320500,2.66738888,0.7347222,119.9522159,29.11710724,120.6558596,31.38349197
330700,320600,0.5945,0.1622222,119.9522159,29.11710724,121.0442162,32.18290294
330700,320700,0.14988888,0.02483332,119.9522159,29.11710724,119.1087635,34.6314475
330700,320800,0.16783334,0.03583334,119.9522159,29.11710724,118.9648612,33.35176089
330700,320900,0.22111112,0.04244444,119.9522159,29.11710724,120.1948612,33.51415001
330700,321000,0.27077778,0.057,119.9522159,29.11710724,119.474472,32.73729539
330700,321100,0.24322224,0.07405554,119.9522159,29.11710724,119.46753,32.06885117
330700,321200,0.22777776,0.05322222,119.9522159,29.11710724,120.0563571,32.57097366
330700,321300,0.16816668,0.03594446,119.9522159,29.11710724,118.5201908,33.78423854
330700,330100,26.6632221,9.46588868,119.9522159,29.11710724,119.4708146,29.89986219
330700,330200,9.21183348,3.4472222,119.9522159,29.11710724,121.4753616,29.73379301
330700,330300,8.15694438,2.67333336,119.9522159,29.11710724,120.458844,27.89614714
330700,330400,4.46250014,1.3931111,119.9522159,29.11710724,120.7789899,30.6219319
330700,330500,2.66988894,0.73005554,119.9522159,29.11710724,119.8687764,30.74481198
330700,330600,10.2409443,4.95105546,119.9522159,29.11710724,120.6365604,29.7346077
330700,330800,7.45094452,3.52672226,119.9522159,29.11710724,118.6745398,28.93436702
330700,330900,2.49466662,0.36461114,119.9522159,29.11710724,122.1424969,30.05883631
330700,331000,9.08194454,3.09744444,119.9522159,29.11710724,121.0289422,28.89632753
330700,331100,7.73927764,3.37927776,119.9522159,29.11710724,119.5120275,28.19927708
330700,340100,0.52544446,0.10733334,119.9522159,29.11710724,117.3550905,31.76262308
330700,340200,0.26866668,0.07755556,119.9522159,29.11710724,118.1348385,31.16236504
330700,340300,0.23722222,0.04616666,119.9522159,29.11710724,117.3247233,33.10928673
330700,340400,0.14005556,0.02922224,119.9522159,29.11710724,116.7845731,32.41689727
330700,340500,0.11672222,0.03166668,119.9522159,29.11710724,118.3655645,31.63851494
330700,340600,0.07172222,0.01227778,119.9522159,29.11710724,116.7390527,33.7209606
330700,340700,0.10511112,0.02888888,119.9522159,29.11710724,117.5614254,30.89034731
330700,340800,0.26544444,0.06977778,119.9522159,29.11710724,116.4864584,30.57560327
330700,341000,0.98544444,0.18183332,119.9522159,29.11710724,118.0709463,29.90653054
330700,341100,0.28005554,0.0646111,119.9522159,29.11710724,118.1023333,32.54422643
330700,341200,0.38833336,0.07783334,119.9522159,29.11710724,115.7041056,32.91708432
330700,341300,0.25872222,0.04616668,119.9522159,29.11710724,117.2100079,33.85954517
330700,341500,0.20944446,0.04788892,119.9522159,29.11710724,116.2287615,31.6589212
330700,341600,0.3746111,0.07244446,119.9522159,29.11710724,116.1802003,33.43557233
330700,341700,0.22655556,0.05522222,119.9522159,29.11710724,117.363748,30.28380488
330700,341800,0.43966668,0.13527778,119.9522159,29.11710724,118.8517787,30.68569806
330700,350100,1.11588888,0.1535,119.9522159,29.11710724,119.1958946,26.04978231
330700,350200,0.4681111,0.0445,119.9522159,29.11710724,118.1278832,24.73652072
330700,350300,0.15094444,0.02944444,119.9522159,29.11710724,118.8900256,25.44785892
330700,350400,0.16344444,0.04061114,119.9522159,29.11710724,117.3958118,26.29945447
330700,350500,0.34683334,0.06466666,119.9522159,29.11710724,118.2630973,25.20388055
330700,350600,0.18688888,0.02305558,119.9522159,29.11710724,117.4536852,24.33193506
330700,350700,0.59794444,0.17166668,119.9522159,29.11710724,118.1420958,27.33944484
330700,350800,0.06777778,0.01305556,119.9522159,29.11710724,116.7389397,25.29315682
330700,350900,0.78116666,0.18233336,119.9522159,29.11710724,119.484003,26.97384318
330700,360100,0.84672222,0.19683334,119.9522159,29.11710724,116.0185878,28.64979404
330700,360200,0.79711114,0.24972224,119.9522159,29.11710724,117.2699557,29.30728248
330700,360300,0.19272222,0.02883334,119.9522159,29.11710724,113.9027421,27.51265333
330700,360400,0.55683332,0.14594446,119.9522159,29.11710724,115.4516415,29.32193445
330700,360500,0.10194444,0.02777776,119.9522159,29.11710724,114.852229,27.84531515
330700,360600,0.47672222,0.15638888,119.9522159,29.11710724,117.1074392,28.22465069
330700,360700,0.34277778,0.08244448,119.9522159,29.11710724,115.2730355,25.7088547
330700,360800,0.37511112,0.09411112,119.9522159,29.11710724,114.8246394,26.97340935
330700,360900,0.48633334,0.13544446,119.9522159,29.11710724,115.0161536,28.54899351
330700,361000,0.68533334,0.21561112,119.9522159,29.11710724,116.4341292,27.51015051
330700,361100,4.70916668,1.51750002,119.9522159,29.11710724,117.9198448,28.76231018
330700,370100,0.14138888,0.01450002,119.9522159,29.11710724,117.2154615,36.63697278
330700,370200,0.21516666,0.02533332,119.9522159,29.11710724,120.1454016,36.44814699
330700,370300,1.77805554,0.04205554,119.9522159,29.11710724,118.0532572,36.60786112
330700,370400,0.04266666,0.00644444,119.9522159,29.11710724,117.3928067,34.91610433
